Date,Year,Type,Region,SeasonallyAdjusted_AveragePrice,AveragePrice,Total Volume,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Total Bags
2016-12-25,2016,conventional,RichmondNorfolk,1.2,1.2,176103.25,57197.5,58578.91,2184.2,57397.06,745.58,0.0,58142.64
2016-12-18,2016,conventional,RichmondNorfolk,1.15,1.15,174209.1,64259.62,54299.21,2892.26,51586.6,1171.41,0.0,52758.01
2016-12-11,2016,conventional,RichmondNorfolk,1.1,1.1,186495.71,67313.99,51724.9,2894.98,63970.47,591.37,0.0,64561.84
2016-12-04,2016,conventional,RichmondNorfolk,1.18,1.18,183871.72,82393.63,49249.33,2714.51,49474.25,40.0,0.0,49514.25
2016-12-25,2016,conventional,Roanoke,1.16,1.16,103804.48,27393.26,28263.18,95.33,47522.99,529.72,0.0,48052.71
2016-12-18,2016,conventional,Roanoke,1.15,1.15,93106.8,29593.9,26460.78,125.18,35874.46,1052.48,0.0,36926.94
2016-12-11,2016,conventional,Roanoke,1.04,1.04,113394.91,36799.58,27761.04,129.8,47917.82,786.67,0.0,48704.49
2016-12-04,2016,conventional,Roanoke,1.17,1.17,105733.4,43234.65,26047.67,160.98,35680.66,486.67,122.77,36290.1
2016-12-25,2016,conventional,Sacramento,1.07,1.07,428247.63,119611.9,263467.16,811.18,39136.56,2868.61,2352.22,44357.39
2016-12-18,2016,conventional,Sacramento,1.04,1.04,384448.27,125324.05,218206.45,887.61,32583.06,5207.1,2240.0,40030.16
2016-12-11,2016,conventional,Sacramento,1.03,1.03,434567.21,106959.89,275886.64,1253.31,43426.13,5504.02,1537.22,50467.37
2016-12-04,2016,conventional,Sacramento,1.3,1.29,315955.99,110569.37,156812.81,1306.3,45560.08,382.43,1325.0,47267.51
2016-12-25,2016,conventional,SanDiego,0.89,0.89,473730.19,118030.19,191754.65,14438.25,125660.66,22080.88,1765.56,149507.1
2016-12-18,2016,conventional,SanDiego,0.9,0.9,437170.79,106000.4,161104.63,14145.04,115858.84,38951.6,1110.28,155920.72
2016-12-11,2016,conventional,SanDiego,0.81,0.81,505122.6,139066.79,205742.62,14736.56,91917.03,53237.93,421.67,145576.63
2016-12-04,2016,conventional,SanDiego,0.85,0.85,499144.04,214063.09,133318.88,15081.42,128681.56,6275.12,1723.97,136680.65
2016-12-25,2016,conventional,SanFrancisco,1.18,1.18,690027.33,164595.96,462872.97,2525.58,52277.99,7459.83,295.0,60032.82
2016-12-18,2016,conventional,SanFrancisco,1.23,1.22,643518.28,173909.85,401462.31,3063.29,52370.05,11823.61,889.17,65082.83
2016-12-11,2016,conventional,SanFrancisco,1.3,1.29,655428.34,134467.78,447891.73,2861.59,58673.9,10578.62,954.72,70207.24
2016-12-04,2016,conventional,SanFrancisco,1.53,1.52,542857.36,159831.4,310592.77,2249.75,67734.87,1143.85,1304.72,70183.44
2016-12-25,2016,conventional,Seattle,1.17,1.17,475143.56,64749.6,143841.64,205.26,265938.42,156.02,252.62,266347.06
2016-12-18,2016,conventional,Seattle,1.09,1.09,459322.74,67730.61,132123.37,254.31,258720.25,215.6,278.6,259214.45
2016-12-11,2016,conventional,Seattle,0.88,0.88,809403.75,69913.65,207213.83,401.33,529839.56,416.21,1619.17,531874.94
2016-12-04,2016,conventional,Seattle,1.24,1.23,531803.4,75095.01,131322.74,196.84,324725.56,191.83,271.42,325188.81
2016-12-25,2016,conventional,SouthCarolina,1.02,1.02,308342.51,121219.4,62511.84,2501.78,72546.57,49562.92,0.0,122109.49
2016-12-18,2016,conventional,SouthCarolina,1.07,1.07,269690.96,103487.49,56975.33,2551.31,62581.88,44094.95,0.0,106676.83
2016-12-11,2016,conventional,SouthCarolina,1.2,1.2,243555.26,106629.29,42052.22,2563.93,60969.76,31340.06,0.0,92309.82
2016-12-04,2016,conventional,SouthCarolina,1.09,1.09,304040.1,122448.61,64899.79,3039.45,56900.14,56728.78,23.33,113652.25
2016-12-25,2016,conventional,SouthCentral,0.79,0.79,5630041.84,2676152.87,1320133.68,20052.89,1288631.84,301809.49,23261.07,1613702.4
2016-12-18,2016,conventional,SouthCentral,0.72,0.72,5483207.89,2789696.38,1116482.22,15771.64,1144739.27,383503.55,33014.83,1561257.65
2016-12-11,2016,conventional,SouthCentral,0.76,0.76,5031206.93,2633723.49,987150.16,18326.63,939911.81,435548.82,16546.02,1392006.65
2016-12-04,2016,conventional,SouthCentral,0.76,0.76,5584114.56,3146435.87,1023317.43,18795.24,1039669.75,344663.64,11232.63,1395566.02
2016-12-25,2016,conventional,Southeast,0.94,0.94,3722102.33,1449893.5,760830.39,5643.49,736767.31,767155.7,1811.94,1505734.95
2016-12-18,2016,conventional,Southeast,0.96,0.96,3413410.59,1236270.98,729400.6,8172.53,670843.43,766286.38,2436.67,1439566.48
2016-12-11,2016,conventional,Southeast,1.21,1.21,2648135.47,1055827.38,463050.84,4655.77,630163.97,492521.95,1915.56,1124601.48
2016-12-04,2016,conventional,Southeast,0.99,0.99,3941512.2,1481392.35,851643.42,5133.86,644607.27,957516.13,1219.17,1603342.57
2016-12-25,2016,conventional,Spokane,1.15,1.15,69054.97,13134.96,22888.68,43.42,32946.57,13.33,28.01,32987.91
2016-12-18,2016,conventional,Spokane,0.97,0.97,78377.53,11468.76,24325.82,27.35,42186.43,361.54,7.63,42555.6
2016-12-11,2016,conventional,Spokane,0.96,0.96,91423.14,12117.55,27759.21,34.43,50878.5,424.91,208.54,51511.95
2016-12-04,2016,conventional,Spokane,1.41,1.4,59510.92,10871.7,19424.17,312.82,28878.1,8.89,15.24,28902.23
2016-12-25,2016,conventional,StLouis,1.02,1.02,132034.47,58510.89,9135.28,60.38,47503.95,16823.97,0.0,64327.92
2016-12-18,2016,conventional,StLouis,0.97,0.97,137885.02,58408.64,7756.92,50.4,52786.07,18882.99,0.0,71669.06
2016-12-11,2016,conventional,StLouis,1.11,1.11,117572.64,38790.31,6951.6,146.25,57071.3,14613.18,0.0,71684.48
2016-12-04,2016,conventional,StLouis,1.1,1.1,118176.43,40780.54,6623.28,37.24,40391.54,30343.83,0.0,70735.37
2016-12-25,2016,conventional,Syracuse,1.47,1.46,46036.04,748.11,29452.82,2.26,14866.23,966.62,0.0,15832.85
2016-12-18,2016,conventional,Syracuse,1.43,1.42,42029.51,770.8,28068.62,5.0,12270.19,908.23,6.67,13185.09
2016-12-11,2016,conventional,Syracuse,1.51,1.5,41911.21,762.45,31386.84,15.25,8823.89,922.78,0.0,9746.67
2016-12-04,2016,conventional,Syracuse,1.65,1.64,50831.37,796.48,42942.66,4.0,6841.52,149.49,97.22,7088.23
2016-12-25,2016,conventional,Tampa,0.93,0.93,445441.47,157380.83,104316.6,63.53,87877.06,95803.45,0.0,183680.51
2016-12-18,2016,conventional,Tampa,0.93,0.93,412891.05,132947.11,102323.35,48.96,77777.03,99658.49,136.11,177571.63
2016-12-11,2016,conventional,Tampa,1.23,1.22,289765.21,99668.86,60413.89,27.84,72901.02,56753.6,0.0,129654.62
2016-12-04,2016,conventional,Tampa,0.96,0.96,500795.57,163609.96,123041.61,39.36,91215.95,122888.69,0.0,214104.64
2016-12-25,2016,conventional,TotalUS,1.0,1.0,30287853.7,9255125.2,10282925.61,541972.42,7709584.33,2417144.92,81101.22,10207830.47
2016-12-18,2016,conventional,TotalUS,0.96,0.96,29583882.61,9394065.91,10339168.2,427872.42,6970320.34,2358443.96,94011.78,9422776.08
2016-12-11,2016,conventional,TotalUS,0.98,0.98,30093540.7,9009996.11,9967220.02,403047.93,8149438.75,2490495.07,73342.82,10713276.64
2016-12-04,2016,conventional,TotalUS,1.0,1.0,31621221.9,11043350.9,9908982.97,428009.84,7187022.58,2988504.98,65350.63,10240878.19
2016-12-25,2016,conventional,West,0.92,0.92,5720079.58,1951252.95,1240717.89,114035.0,1681100.98,731388.25,1584.51,2414073.74
2016-12-18,2016,conventional,West,0.88,0.88,5618429.48,2112070.11,1168212.84,89996.89,1571421.56,673464.14,3263.94,2248149.64
2016-12-11,2016,conventional,West,0.84,0.84,6648833.68,1687192.84,1545122.38,86234.32,2543800.78,778604.87,7878.49,3330284.14
2016-12-04,2016,conventional,West,0.93,0.93,5919532.49,2142009.81,1164205.54,81114.6,1534025.06,992335.68,5841.8,2532202.54
2016-12-25,2016,conventional,WestTexNewMexico,0.73,0.73,867992.74,484143.84,69977.4,15998.99,130112.09,167620.42,140.0,297872.51
2016-12-18,2016,conventional,WestTexNewMexico,0.76,0.76,790789.79,388322.1,66773.28,12379.19,142224.29,180677.6,413.33,323315.22
2016-12-11,2016,conventional,WestTexNewMexico,0.79,0.79,776453.82,308697.33,68324.89,12632.73,167338.47,219187.07,273.33,386798.87
2016-12-04,2016,conventional,WestTexNewMexico,0.85,0.85,699171.51,353339.84,66386.39,10869.1,105842.68,162657.94,75.56,268576.18
2016-12-25,2016,organic,Albany,1.94,1.93,1714.92,77.5,250.13,0.0,1387.29,0.0,0.0,1387.29
2016-12-18,2016,organic,Albany,1.87,1.86,1472.84,111.34,198.07,0.0,1163.43,0.0,0.0,1163.43
2016-12-11,2016,organic,Albany,1.91,1.9,1886.63,42.26,156.72,0.0,1687.65,0.0,0.0,1687.65
2016-12-04,2016,organic,Albany,1.98,1.97,1364.73,100.01,99.17,0.0,1165.55,0.0,0.0,1165.55
2016-12-25,2016,organic,Atlanta,1.77,1.76,5456.42,895.62,2981.24,0.0,0.0,1579.56,0.0,1579.56
2016-12-18,2016,organic,Atlanta,1.19,1.19,9420.9,824.62,2790.3,0.0,5.58,5800.4,0.0,5805.98
2016-12-11,2016,organic,Atlanta,1.06,1.06,13253.78,916.64,2803.26,0.0,78.11,9455.77,0.0,9533.88
2016-12-04,2016,organic,Atlanta,1.23,1.22,9990.29,738.64,2945.08,0.0,20.0,6286.57,0.0,6306.57
2016-12-25,2016,organic,BaltimoreWashington,1.84,1.83,17061.38,802.28,5202.23,232.29,10821.11,3.47,0.0,10824.58
2016-12-18,2016,organic,BaltimoreWashington,1.87,1.86,14030.99,968.91,5004.91,302.95,7711.79,42.43,0.0,7754.22
2016-12-11,2016,organic,BaltimoreWashington,1.98,1.97,16245.8,820.43,6367.66,229.66,8822.47,5.58,0.0,8828.05
2016-12-04,2016,organic,BaltimoreWashington,2.16,2.15,13989.25,947.03,6090.79,266.84,6684.59,0.0,0.0,6684.59
2016-12-25,2016,organic,Boise,0.77,0.77,6098.96,3.0,610.89,0.0,862.73,4622.34,0.0,5485.07
2016-12-18,2016,organic,Boise,1.14,1.14,2610.64,6.0,406.25,0.0,552.12,1646.27,0.0,2198.39
2016-12-11,2016,organic,Boise,1.53,1.52,1864.49,0.0,461.87,0.0,433.41,969.21,0.0,1402.62
2016-12-04,2016,organic,Boise,1.49,1.48,2053.35,0.0,442.91,0.0,405.18,1205.26,0.0,1610.44
2016-12-25,2016,organic,Boston,1.99,1.98,11553.3,11.89,938.02,0.0,10593.78,9.61,0.0,10603.39
2016-12-18,2016,organic,Boston,2.01,2.0,11811.4,30.82,1065.46,1.24,10535.61,178.27,0.0,10713.88
2016-12-11,2016,organic,Boston,1.89,1.88,13714.62,22.64,1093.69,0.0,12593.46,4.83,0.0,12598.29
2016-12-04,2016,organic,Boston,2.01,2.0,13905.77,29.69,945.52,0.0,12893.14,37.42,0.0,12930.56
2016-12-25,2016,organic,BuffaloRochester,1.52,1.51,1098.66,1.22,264.4,0.0,806.66,26.38,0.0,833.04
2016-12-18,2016,organic,BuffaloRochester,1.53,1.52,1859.14,34.03,240.4,0.0,1574.58,10.13,0.0,1584.71
2016-12-11,2016,organic,BuffaloRochester,1.82,1.81,3303.41,24.27,516.63,0.0,2758.46,4.05,0.0,2762.51
2016-12-04,2016,organic,BuffaloRochester,1.89,1.88,3713.49,25.44,1091.53,0.0,2521.8,74.72,0.0,2596.52
2016-12-25,2016,organic,California,1.54,1.53,132890.31,22779.87,56237.83,10.76,43478.17,10383.68,0.0,53861.85
2016-12-18,2016,organic,California,1.62,1.61,122728.42,18006.04,60993.65,176.75,37872.37,5679.61,0.0,43551.98
2016-12-11,2016,organic,California,1.65,1.64,128204.63,20010.88,59840.22,49.16,37233.95,11070.42,0.0,48304.37
2016-12-04,2016,organic,California,1.9,1.89,116895.28,24442.77,50935.56,10.75,38051.1,3455.1,0.0,41506.2
2016-12-25,2016,organic,Charlotte,1.63,1.62,6780.63,74.49,2520.97,399.49,3479.65,306.03,0.0,3785.68
2016-12-18,2016,organic,Charlotte,1.6,1.59,7485.47,128.87,2824.38,517.67,3515.38,499.17,0.0,4014.55
2016-12-11,2016,organic,Charlotte,1.69,1.68,7154.49,132.06,2651.85,459.44,3506.84,404.3,0.0,3911.14
2016-12-04,2016,organic,Charlotte,2.0,1.99,5851.2,93.04,2472.52,346.29,2603.32,336.03,0.0,2939.35
2016-12-25,2016,organic,Chicago,1.35,1.34,33412.35,52.77,30236.66,0.0,3122.92,0.0,0.0,3122.92
2016-12-18,2016,organic,Chicago,1.35,1.34,40115.97,59.36,37133.28,0.0,2923.33,0.0,0.0,2923.33
2016-12-11,2016,organic,Chicago,1.33,1.32,54112.89,63.34,50779.13,0.0,3270.42,0.0,0.0,3270.42
2016-12-04,2016,organic,Chicago,1.72,1.71,35156.8,87.48,31941.41,0.0,3127.91,0.0,0.0,3127.91
2016-12-25,2016,organic,CincinnatiDayton,1.74,1.73,6592.44,235.03,5062.95,0.0,504.22,790.24,0.0,1294.46
2016-12-18,2016,organic,CincinnatiDayton,0.82,0.82,17920.51,216.36,4930.87,0.0,346.06,12427.22,0.0,12773.28
2016-12-11,2016,organic,CincinnatiDayton,0.64,0.64,27489.35,268.89,4743.81,0.0,698.22,21778.43,0.0,22476.65
2016-12-04,2016,organic,CincinnatiDayton,1.07,1.07,15658.75,269.53,5925.9,0.0,201.57,9261.75,0.0,9463.32
2016-12-25,2016,organic,Columbus,1.76,1.75,4561.12,543.08,2287.13,0.0,1588.03,142.88,0.0,1730.91
2016-12-18,2016,organic,Columbus,1.65,1.64,4249.07,504.97,1858.48,0.0,1254.08,631.54,0.0,1885.62
2016-12-11,2016,organic,Columbus,1.02,1.02,8682.81,448.83,1413.59,0.0,2531.27,4289.12,0.0,6820.39
2016-12-04,2016,organic,Columbus,1.37,1.36,5338.71,485.75,1639.28,0.0,3074.56,139.12,0.0,3213.68
2016-12-25,2016,organic,DallasFtWorth,1.12,1.12,20099.08,4747.3,428.15,0.0,14829.22,94.41,0.0,14923.63
2016-12-18,2016,organic,DallasFtWorth,1.11,1.11,21071.85,5025.9,286.6,0.0,15746.18,13.17,0.0,15759.35
2016-12-11,2016,organic,DallasFtWorth,1.14,1.14,20619.42,4812.83,204.45,0.0,15556.54,45.6,0.0,15602.14
2016-12-04,2016,organic,DallasFtWorth,1.26,1.25,21047.85,6160.17,124.16,0.0,14743.93,19.59,0.0,14763.52
2016-12-25,2016,organic,Denver,0.93,0.93,23425.81,5412.78,884.75,75.54,14897.14,2155.6,0.0,17052.74
2016-12-18,2016,organic,Denver,1.48,1.47,14088.99,9935.96,1781.5,100.88,675.88,1594.77,0.0,2270.65
2016-12-11,2016,organic,Denver,0.98,0.98,34903.11,14092.31,1601.73,16.07,379.52,18813.48,0.0,19193.0
2016-12-04,2016,organic,Denver,0.85,0.85,45324.18,12165.52,1971.17,23.0,713.02,30451.47,0.0,31164.49
2016-12-25,2016,organic,Detroit,1.47,1.46,9541.46,1008.05,7376.5,0.0,634.1,522.81,0.0,1156.91
2016-12-18,2016,organic,Detroit,1.51,1.5,8350.41,835.32,5733.54,0.0,611.42,1170.13,0.0,1781.55
2016-12-11,2016,organic,Detroit,0.89,0.89,16467.48,477.62,4371.87,0.0,1010.4,10607.59,0.0,11617.99
2016-12-04,2016,organic,Detroit,1.37,1.36,12252.47,529.77,4890.87,0.0,6310.2,521.63,0.0,6831.83
2016-12-25,2016,organic,GrandRapids,2.05,2.04,1361.01,84.29,813.39,0.0,463.33,0.0,0.0,463.33
2016-12-18,2016,organic,GrandRapids,2.12,2.11,1181.37,37.91,873.33,0.0,223.33,46.8,0.0,270.13
2016-12-11,2016,organic,GrandRapids,1.98,1.97,1212.71,29.44,855.06,0.0,160.0,168.21,0.0,328.21
2016-12-04,2016,organic,GrandRapids,1.33,1.32,4005.73,232.21,3063.52,0.0,710.0,0.0,0.0,710.0
2016-12-25,2016,organic,GreatLakes,1.49,1.48,95184.06,3993.87,63263.0,0.0,22279.91,5647.28,0.0,27927.19
2016-12-18,2016,organic,GreatLakes,1.32,1.31,112979.93,3304.98,66050.37,0.0,18096.39,25528.19,0.0,43624.58
2016-12-11,2016,organic,GreatLakes,1.1,1.1,167640.67,2755.84,77907.93,0.0,22634.41,64342.49,0.0,86976.9
2016-12-04,2016,organic,GreatLakes,1.48,1.47,117193.02,3252.52,61767.51,0.0,31957.97,20215.02,0.0,52172.99
2016-12-25,2016,organic,HarrisburgScranton,1.82,1.81,8656.11,257.75,163.34,19.81,8215.21,0.0,0.0,8215.21
2016-12-18,2016,organic,HarrisburgScranton,1.83,1.82,6655.29,325.22,257.46,4.28,6034.87,33.46,0.0,6068.33
2016-12-11,2016,organic,HarrisburgScranton,1.92,1.91,6893.99,193.63,131.63,15.87,6552.86,0.0,0.0,6552.86
2016-12-04,2016,organic,HarrisburgScranton,2.02,2.01,5955.63,276.69,184.01,11.25,5483.68,0.0,0.0,5483.68
2016-12-25,2016,organic,HartfordSpringfield,2.42,2.41,8403.07,64.48,3552.13,13.72,4456.42,316.32,0.0,4772.74
2016-12-18,2016,organic,HartfordSpringfield,2.37,2.36,8155.56,152.23,3987.7,4.11,3904.85,106.67,0.0,4011.52
2016-12-11,2016,organic,HartfordSpringfield,2.55,2.54,7514.4,19.71,3180.04,10.97,4299.87,3.81,0.0,4303.68
2016-12-04,2016,organic,HartfordSpringfield,2.43,2.42,8036.44,103.64,3639.96,2.74,4290.1,0.0,0.0,4290.1
2016-12-25,2016,organic,Houston,1.21,1.21,20826.21,10951.58,88.01,0.0,9783.29,3.33,0.0,9786.62
2016-12-18,2016,organic,Houston,1.0,1.0,23369.48,7508.82,48.87,0.0,15811.79,0.0,0.0,15811.79
2016-12-11,2016,organic,Houston,1.02,1.02,22650.75,6744.69,46.91,0.0,15859.15,0.0,0.0,15859.15
2016-12-04,2016,organic,Houston,1.0,1.0,23759.48,7476.0,37.13,0.0,16243.02,3.33,0.0,16246.35
2016-12-25,2016,organic,Indianapolis,1.63,1.62,2583.94,114.51,1052.73,0.0,1027.03,389.67,0.0,1416.7
2016-12-18,2016,organic,Indianapolis,1.46,1.45,3202.84,110.89,1166.65,0.0,704.82,1220.48,0.0,1925.3
2016-12-11,2016,organic,Indianapolis,1.09,1.09,6248.59,112.62,1368.33,0.0,881.26,3886.38,0.0,4767.64
2016-12-04,2016,organic,Indianapolis,1.64,1.63,3346.65,143.41,1277.96,0.0,631.05,1294.23,0.0,1925.28
2016-12-25,2016,organic,Jacksonville,1.28,1.27,3439.46,259.84,79.86,11.92,1003.33,2084.51,0.0,3087.84
2016-12-18,2016,organic,Jacksonville,1.28,1.27,2966.96,257.99,57.07,2.38,596.67,2052.85,0.0,2649.52
2016-12-11,2016,organic,Jacksonville,1.35,1.34,4102.26,346.19,35.57,4.74,1173.33,2542.43,0.0,3715.76
2016-12-04,2016,organic,Jacksonville,1.36,1.35,3690.99,286.08,33.1,10.64,836.66,2524.51,0.0,3361.17
2016-12-25,2016,organic,LasVegas,1.36,1.35,9519.43,1090.88,2506.87,0.0,5810.1,111.58,0.0,5921.68
2016-12-18,2016,organic,LasVegas,1.43,1.42,7232.71,913.95,2218.81,0.0,4088.72,11.23,0.0,4099.95
2016-12-11,2016,organic,LasVegas,1.77,1.76,6257.58,750.54,2889.92,0.0,2584.81,32.31,0.0,2617.12
2016-12-04,2016,organic,LasVegas,2.18,2.17,4786.42,937.63,2371.9,0.0,1360.79,116.1,0.0,1476.89
2016-12-25,2016,organic,LosAngeles,1.17,1.17,81458.1,11324.9,25698.37,0.0,37064.95,7369.88,0.0,44434.83
2016-12-18,2016,organic,LosAngeles,1.3,1.29,75362.42,8328.2,30745.08,101.67,31983.42,4204.05,0.0,36187.47
2016-12-11,2016,organic,LosAngeles,1.32,1.31,77692.93,8725.85,29110.77,45.38,31526.04,8284.89,0.0,39810.93
2016-12-04,2016,organic,LosAngeles,1.53,1.52,68500.56,9917.23,25081.27,10.96,30856.88,2634.22,0.0,33491.1
2016-12-25,2016,organic,Louisville,1.54,1.53,1619.79,16.42,910.47,0.0,406.67,286.23,0.0,692.9
2016-12-18,2016,organic,Louisville,1.24,1.23,2237.49,2.53,928.65,0.0,433.33,872.98,0.0,1306.31
2016-12-11,2016,organic,Louisville,1.16,1.16,1887.69,0.0,710.07,0.0,363.34,814.28,0.0,1177.62
2016-12-04,2016,organic,Louisville,1.29,1.28,2391.74,4.0,997.83,0.0,396.67,993.24,0.0,1389.91
2016-12-25,2016,organic,MiamiFtLauderdale,1.17,1.17,3329.28,18.38,24.23,0.0,3286.67,0.0,0.0,3286.67
2016-12-18,2016,organic,MiamiFtLauderdale,1.17,1.17,4166.56,3.7,16.19,0.0,4146.67,0.0,0.0,4146.67
2016-12-11,2016,organic,MiamiFtLauderdale,1.38,1.37,3471.8,13.41,28.39,0.0,3430.0,0.0,0.0,3430.0
2016-12-04,2016,organic,MiamiFtLauderdale,1.53,1.52,4028.26,2.0,16.26,0.0,4010.0,0.0,0.0,4010.0
2016-12-25,2016,organic,Midsouth,1.69,1.68,72923.61,2716.25,30275.52,1628.46,35684.99,2618.39,0.0,38303.38
2016-12-18,2016,organic,Midsouth,1.47,1.46,77030.91,2684.3,29491.7,1695.12,28795.8,14363.99,0.0,43159.79
2016-12-11,2016,organic,Midsouth,1.47,1.46,86740.86,2260.62,30602.77,1559.35,30817.33,21500.79,0.0,52318.12
2016-12-04,2016,organic,Midsouth,1.6,1.59,83334.43,2355.76,31758.1,1320.46,25168.71,22731.4,0.0,47900.11
2016-12-25,2016,organic,Nashville,1.51,1.5,3223.64,173.43,2567.94,0.0,31.11,451.16,0.0,482.27
2016-12-18,2016,organic,Nashville,1.05,1.05,4534.36,209.22,2077.44,0.0,27.22,2220.48,0.0,2247.7
2016-12-11,2016,organic,Nashville,1.02,1.02,5039.91,224.05,2060.34,0.0,73.89,2681.63,0.0,2755.52
2016-12-04,2016,organic,Nashville,0.83,0.83,8502.78,242.52,2547.81,0.0,77.78,5634.67,0.0,5712.45
2016-12-25,2016,organic,NewOrleansMobile,1.42,1.41,3918.94,82.22,23.47,0.0,3050.41,762.84,0.0,3813.25
2016-12-18,2016,organic,NewOrleansMobile,1.44,1.43,2560.46,77.12,0.0,0.0,1755.41,727.93,0.0,2483.34
2016-12-11,2016,organic,NewOrleansMobile,1.52,1.51,2516.58,104.97,5.83,0.0,1660.41,745.37,0.0,2405.78
2016-12-04,2016,organic,NewOrleansMobile,1.56,1.55,2945.91,102.91,5.82,0.0,2061.25,775.93,0.0,2837.18
2016-12-25,2016,organic,NewYork,2.18,2.17,37438.54,5592.11,15901.97,772.3,14698.51,473.65,0.0,15172.16
2016-12-18,2016,organic,NewYork,2.0,1.99,51329.63,11645.06,22852.9,190.58,16086.71,554.38,0.0,16641.09
2016-12-11,2016,organic,NewYork,2.23,2.22,32658.97,4690.69,13912.48,529.46,13521.37,4.97,0.0,13526.34
2016-12-04,2016,organic,NewYork,2.05,2.04,45383.62,9061.96,24011.42,482.15,11823.1,4.99,0.0,11828.09
2016-12-25,2016,organic,Northeast,2.01,2.0,109788.24,8251.79,26476.86,716.82,73179.47,1163.3,0.0,74342.77
2016-12-18,2016,organic,Northeast,1.95,1.94,113583.14,14615.66,33603.36,164.23,63812.2,1387.69,0.0,65199.89
2016-12-11,2016,organic,Northeast,2.02,2.01,106002.64,6300.57,23536.31,484.17,75224.35,457.24,0.0,75681.59
2016-12-04,2016,organic,Northeast,2.01,2.0,117562.6,11973.84,36254.74,401.31,68362.84,569.87,0.0,68932.71
2016-12-25,2016,organic,NorthernNewEngland,1.91,1.9,10968.74,9.92,301.24,0.0,10657.58,0.0,0.0,10657.58
2016-12-18,2016,organic,NorthernNewEngland,1.96,1.95,7450.03,6.19,215.35,0.0,7228.49,0.0,0.0,7228.49
2016-12-11,2016,organic,NorthernNewEngland,1.86,1.85,10526.21,6.16,172.36,0.0,10347.69,0.0,0.0,10347.69
2016-12-04,2016,organic,NorthernNewEngland,1.97,1.96,8741.54,15.93,159.27,0.0,8566.34,0.0,0.0,8566.34
2016-12-25,2016,organic,Orlando,1.28,1.27,5601.65,475.04,37.97,0.0,2863.33,2225.31,0.0,5088.64
2016-12-18,2016,organic,Orlando,1.27,1.26,5670.99,457.64,50.66,0.0,3026.67,2136.02,0.0,5162.69
2016-12-11,2016,organic,Orlando,1.41,1.4,5860.1,519.9,32.88,0.0,2820.0,2487.32,0.0,5307.32
2016-12-04,2016,organic,Orlando,1.47,1.46,5320.93,529.26,41.71,0.0,2106.67,2643.29,0.0,4749.96
2016-12-25,2016,organic,Philadelphia,1.91,1.9,11376.97,981.62,3177.51,14.99,7053.99,148.86,0.0,7202.85
2016-12-18,2016,organic,Philadelphia,1.88,1.87,10810.89,1455.03,4382.02,0.0,4794.78,179.06,0.0,4973.84
2016-12-11,2016,organic,Philadelphia,2.05,2.04,8663.02,565.46,2881.29,2.24,5214.03,0.0,0.0,5214.03
2016-12-04,2016,organic,Philadelphia,2.02,2.01,10385.65,1178.8,5084.48,3.02,4119.35,0.0,0.0,4119.35
2016-12-25,2016,organic,PhoenixTucson,1.86,1.85,8657.87,2182.46,3344.01,0.0,3116.68,14.72,0.0,3131.4
2016-12-18,2016,organic,PhoenixTucson,1.84,1.83,6977.44,1652.6,2712.82,0.0,2609.34,2.68,0.0,2612.02
2016-12-11,2016,organic,PhoenixTucson,1.84,1.83,8087.23,1880.06,3240.23,0.0,2915.48,51.46,0.0,2966.94
2016-12-04,2016,organic,PhoenixTucson,1.97,1.96,7009.95,2315.4,3214.55,0.0,1469.13,10.87,0.0,1480.0
